goodreads_book_id,tag_id,count
91244,25305,19
91244,24960,18
91244,22034,18
91244,19980,18
91244,11240,18
91244,20849,17
91244,1078,17
91244,6875,17
91244,25335,17
91244,15169,16
91244,22689,16
91244,11513,16
91244,27847,16
91244,5230,16
91244,21989,15
91244,12296,15
91244,442,15
91244,17113,15
91244,6891,15
91244,17103,15
91244,13235,15
91244,1048,15
91247,30574,2982
91247,6953,305
91247,6857,194
91247,11743,192
91247,6895,163
91247,6828,148
91247,6888,147
91247,17124,117
91247,6838,92
91247,8717,78
91247,27199,75
91247,25438,75
91247,11557,71
91247,21457,70
91247,4411,64
91247,17129,62
91247,7457,59
91247,19974,59
91247,6960,58
91247,6597,56
91247,16799,53
91247,5207,52
91247,22743,52
91247,6829,49
91247,21466,49
91247,16805,48
91247,33114,46
91247,15048,40
91247,9221,37
91247,6914,33
91247,6920,32
91247,11221,32
91247,32989,28
91247,6847,27
91247,24878,25
91247,33165,24
91247,25014,23
91247,17090,23
91247,3389,22
91247,25034,22
91247,17086,20
91247,6976,18
91247,6866,17
91247,22753,16
91247,20849,16
91247,6909,16
91247,6973,16
91247,7484,16
91247,5158,16
91247,5231,16
91247,18045,15
91247,12680,15
91247,10404,15
91247,3392,14
91247,22689,14
91247,3371,14
91247,25033,14
91247,5161,14
91247,21447,14
91247,20774,13
91247,6977,13
91247,25020,13
91247,26735,12
91247,6836,12
91247,24960,11
91247,25152,11
91247,25305,11
91247,25436,11
91247,33150,11
91247,6837,11
91247,6902,11
91247,8055,10
91247,10397,10
91247,17138,10
91247,6992,10
91247,19980,10
91247,21464,10
91247,6596,10
91247,22034,9
91247,7404,9
91247,20785,9
91247,3379,9
91247,12296,9
91247,17094,9
91247,6995,9
91247,21469,9
91247,24879,9
91247,2277,8
91247,21892,8
91247,12614,8
91247,6891,8
91247,6875,8
91247,25335,8
91247,6964,8
91247,15169,7
91247,923,7
91247,6949,7
91247,5230,7
91247,17116,7
91247,21459,7
91248,30574,3902
91248,6953,437
91248,11743,258
91248,6857,258
91248,6888,216
91248,6895,207
91248,6828,204
91248,17124,172
91248,6838,130
91248,8717,122
91248,6960,100
91248,17129,96
91248,27199,89
91248,25438,74
91248,33114,71
91248,4411,68
91248,11557,64
91248,6597,61
91248,7457,58
91248,19974,58
91248,6829,56
91248,16805,50
91248,5207,48
91248,22743,47
91248,16799,46
91248,6914,45
91248,15048,45
91248,6847,38
91248,32989,34
91248,6920,34
91248,33165,32
91248,6976,32
91248,6909,28
91248,17090,28
91248,25014,27
91248,9221,26
91248,6977,25
91248,11221,25
91248,25034,25
91248,24878,24
91248,3389,23
91248,17086,22
91248,25033,21
91248,6866,21
91248,25020,20
91248,5231,20
91248,10397,19
91248,10404,19
91248,3392,18
91248,7404,18
91248,6836,18
91248,5161,18
91248,5158,18
91248,20785,17
91248,26735,17
91248,18045,16
91248,6995,15
91248,6973,14
91248,17138,14
91248,25329,14
91248,25152,13
91248,3371,13
91248,6902,13
91248,6596,13
91248,6949,12
91248,12296,12
91248,21892,12
91248,6891,12
91248,461,12
91248,33150,12
91248,1048,12
91248,5200,12
91248,22753,11
91248,20849,11
91248,22689,11
91248,6948,11
91248,12680,11
91248,6875,11
91248,6837,11
91248,17116,11
91248,24960,10
91248,22034,10
91248,2277,10
91248,17113,10
91248,6841,10
91248,5230,10
91248,13235,10
91248,8055,9
91248,17094,9
91248,12614,9
91248,17103,9
91248,19980,9
91248,16757,9
91248,17085,9
91248,33166,9
91248,21989,8
91248,14764,8
91248,25305,8
91248,25436,8
91248,25335,8
91249,30574,2406
91249,6953,323
91249,6857,203
91249,11743,202
91249,6895,177
91249,6828,168
91249,6888,154
91249,17124,133
91249,6838,98
91249,27199,79
91249,8717,74
91249,6960,74
91249,11557,68
91249,4411,62
91249,25438,60
91249,16799,54
91249,6829,54
91249,17129,51
91249,33114,47
91249,22743,46
91249,6597,46
91249,7457,45
91249,19974,45
91249,5207,43
91249,6914,38
91249,32989,36
91249,16805,35
91249,9221,34
91249,6920,30
91249,6847,29
91249,15048,27
91249,24878,26
91249,17086,25
91249,25034,24
91249,33165,23
91249,3389,20
91249,5161,19
91249,11221,18
91249,6866,17
91249,17090,17
91249,5158,16
91249,6995,16
91249,18045,15
91249,6909,15
91249,6976,15
91249,25014,14
91249,6977,14
91249,7484,14
91249,10404,14
91249,3392,13
91249,3371,13
91249,25020,13
91249,6891,13
91249,25033,12
91249,6973,12
91249,6836,12
91249,7404,11
91249,20785,11
91249,12614,11
91249,33150,11
91249,6992,11
91249,22753,10
91249,20849,10
91249,5231,10
91249,17103,10
91249,15169,9
91249,22034,9
91249,17138,9
91249,17094,9
91249,19980,9
91249,5200,9
91249,20774,8
91249,22689,8
91249,8055,8
91249,10397,8
91249,21892,8
91249,6841,8
91249,6837,8
91249,6902,8
91249,5230,8
91249,17116,8
91249,17085,8
91249,6869,8
91249,3770,8
91249,24879,8
91249,2277,7
91249,6949,7
91249,3379,7
91249,12296,7
91249,3377,7
91249,1078,7
91249,17113,7
91249,12680,7
91249,19983,7
91249,6875,7
91249,473,7
91249,6959,7
91249,6952,7
91249,13235,7
91249,32408,7
94803,6953,331
94803,23605,243
94803,6895,238
94803,6857,212
94803,6888,199
94803,11743,106
94803,6960,104
94803,17124,102
94803,11557,87
94803,17129,79
94803,6828,70
94803,8717,66
94803,2580,63
94803,30574,57
94803,21466,54
94803,23596,53
94803,7457,48
94803,21457,43
94803,12600,42
94803,6920,40
94803,9221,39
94803,10139,38
94803,6829,34
94803,27199,29
94803,6838,29
94803,6914,28
94803,11305,26
94803,6866,26
94803,10182,25
94803,10183,25
94803,5207,24
94803,22743,24
94803,4196,23
94803,10138,23
94803,6597,22
94803,16799,19
94803,7404,16
94803,14764,14
94803,6931,14
94803,1691,13
94803,20785,13
94803,6976,12
94803,6973,12
94803,26735,12
94803,17086,12
94803,15048,12
94803,17210,12
94803,12606,12
94803,22753,11
94803,18045,11
94803,6847,11
94803,10397,11
94803,6984,11
94803,23624,11
94803,12593,11
94803,25359,11
94803,22689,10
94803,4195,10
94803,12609,10
94803,25014,9
94803,6977,9
94803,27669,9
94803,21892,9
94803,23595,9
94803,21469,9
94803,6909,8
94803,16805,8
94803,6843,8
94803,11513,8
94803,6995,8
94803,21464,8
94803,31130,8
94803,10127,8
94803,33165,7
94803,25034,7
94803,6949,7
94803,6948,7
94803,12296,7
94803,5231,7
94803,6837,7
94803,543,7
94803,10186,7
94803,21452,7
94803,15135,7
94803,33114,6
94803,2104,6
94803,20849,6
94803,18367,6
94803,25020,6
94803,25033,6
94803,17094,6
94803,12614,6
94803,17090,6
94803,15285,6
94803,10404,6
94803,3676,6
94803,3677,6
94803,7483,6
94803,21470,6
94803,969,6
94804,30574,408
94804,6953,167
94804,6895,134
94804,23605,124
94804,6857,95
94804,6888,91
94804,6960,68
94804,17124,66
94804,11557,59
94804,11743,52
94804,17129,50
94804,6828,38
94804,2580,35
94804,23596,30
94804,12600,29
94804,7457,27
94804,10139,24
94804,10182,21
94804,6838,20
94804,27199,19
94804,9221,19
94804,6829,19
94804,10183,18
94804,10138,17
94804,22743,16
94804,6914,16
94804,6597,16
94804,4196,16
94804,11305,15
94804,5207,15
94804,16799,14
94804,8717,13
94804,6920,13
94804,15048,13
94804,6866,12
94804,4195,11
94804,7404,10
94804,20785,9
94804,11513,9
94804,12609,9
94804,12606,9
94804,6847,8
94804,24224,8
94804,23624,8
94804,10127,8
94804,22753,7
94804,22689,7
94804,17086,7
94804,6977,6
94804,27669,6
94804,21892,6
94804,6984,6
94804,17090,6
94804,7482,6
94804,6995,6
94804,25332,6
94804,25359,6
94804,33114,5
94804,1691,5
94804,20849,5
94804,18045,5
94804,6909,5
94804,6905,5
94804,6976,5
94804,16805,5
94804,6973,5
94804,6843,5
94804,17094,5
94804,6931,5
94804,23595,5
94804,15285,5
94804,17210,5
94804,969,5
94804,25357,5
94804,33165,4
94804,30521,4
94804,14764,4
94804,25014,4
94804,25020,4
94804,25033,4
94804,5427,4
94804,12614,4
94804,5231,4
94804,12611,4
94804,543,4
94804,10296,4
94804,2545,4
94804,4915,4
94804,31131,4
94804,15135,4
94804,17974,4
94804,4655,4
94804,30881,4
94804,25765,3
94804,18054,3
94804,6875,3
94804,25212,3
94804,3739,3
94804,24089,3
94804,28766,3
94807,30574,982
94807,6953,137
94807,6857,89
94807,6895,85
94807,6888,74
94807,17124,58
94807,23605,56
94807,11557,55
94807,11743,44
94807,6960,37
94807,17129,35
94807,7457,29
94807,8717,25
94807,6828,25
94807,6838,18
94807,6920,17
94807,22743,16
94807,6914,15
94807,7404,12
94807,23596,12
94807,5207,10
94807,9221,10
94807,2580,10
94807,6829,8
94807,11513,8
94807,27199,7
94807,22753,7
94807,6866,7
94807,6597,7
94807,17086,7
94807,6931,7
94807,10139,7
94807,11497,6
94807,6976,6
94807,25020,6
94807,25033,6
94807,10182,6
94807,10138,6
94807,11305,5
94807,22689,5
94807,12600,5
94807,25014,5
94807,20785,5
94807,5427,5
94807,21892,5
94807,23595,5
94807,15285,5
94807,6995,5
94807,4870,5
94807,3392,4
94807,18045,4
94807,14764,4
94807,6905,4
94807,26735,4
94807,24224,4
94807,12614,4
94807,6891,4
94807,23624,4
94807,5140,4
94807,543,4
94807,10183,4
94807,4196,4
94807,12609,4
94807,2104,3
94807,20774,3
94807,20849,3
94807,6909,3
94807,6977,3
94807,25034,3
94807,6973,3
94807,28108,3
94807,12680,3
94807,10404,3
94807,6992,3
94807,6784,3
94807,10031,3
94807,11542,3
94807,25359,3
94807,15135,3
94807,6964,3
94807,6968,3
94807,4195,3
94807,6994,3
94807,1691,2
94807,17090,2
94807,461,2
94807,6841,2
94807,6959,2
94807,17206,2
94807,25212,2
94807,5583,2
94807,228,2
94807,11234,2
94807,6908,2
94807,6844,2
94807,10473,2
94807,26736,2
94807,566,2
94807,9146,2
94807,25331,2
95144,30574,4069
95144,23605,501
95144,6953,336
95144,6895,190
95144,6857,183
95144,6888,175
95144,23596,129
95144,17124,118
95144,11743,117
95144,6960,87
95144,11305,83
95144,11557,82
95144,6098,73
95144,17129,58
95144,7457,54
95144,3885,46
95144,6828,40
95144,6920,34
95144,6914,34
95144,18045,29
95144,23624,28
95144,8717,25
95144,6838,25
95144,12175,24
95144,6105,22
95144,6976,20
95144,3883,19
95144,22743,18
95144,7404,18
95144,6977,18
95144,6931,18
95144,6984,17
95144,15304,17
95144,9922,15
95144,6866,14
95144,15285,14
95144,6103,14
95144,16799,13
95144,17090,13
95144,25014,11
95144,15048,11
95144,12323,11
95144,6891,11
95144,19487,11
95144,23595,10
95144,461,10
95144,6995,10
95144,1691,9
95144,17086,9
95144,7778,9
95144,3677,9
95144,5207,8
95144,2104,8
95144,6829,8
95144,18051,8
95144,13561,8
95144,5140,8
95144,4149,8
95144,6109,8
95144,30521,7
95144,2277,7
95144,6948,7
95144,17113,7
95144,2938,7
95144,11513,7
95144,17103,7
95144,3816,7
95144,11533,7
95144,6863,7
95144,11542,7
95144,6108,7
95144,71,7
95144,259,7
95144,22753,6
95144,9221,6
95144,33165,6
95144,6905,6
95144,25020,6
95144,923,6
95144,24224,6
95144,6886,6
95144,13547,6
95144,28776,6
95144,24148,6
95144,6113,6
95144,23623,6
95144,3886,6
95144,6982,6
95144,6909,5
95144,18054,5
95144,3742,5
95144,17158,5
95144,3739,5
95144,6104,5
95144,8104,5
95144,6649,5
95144,31677,5
95144,3884,5
95144,3888,5
95144,18194,5
97860,30574,6065
97860,23605,932
97860,6953,311
97860,6098,293
97860,6895,288
97860,23596,255
97860,32758,222
97860,6888,185
97860,6857,176
97860,11305,171
97860,11557,104
97860,11743,104
97860,17124,96
97860,6960,87
97860,2580,79
97860,32762,79
97860,6920,75
97860,6914,67
97860,6109,67
97860,6113,54
97860,17129,53
97860,23624,47
97860,32760,45
97860,3677,42
97860,15048,37
97860,6931,36
97860,8717,35
97860,1691,33
97860,23595,32
97860,6103,31
97860,32761,31
97860,2938,30
97860,12609,29
97860,6828,28
97860,3676,25
97860,6099,25
97860,6984,23
97860,16799,22
97860,5207,21
97860,6112,21
97860,6976,19
97860,22743,18
97860,18045,18
97860,29197,18
97860,3679,17
97860,15304,17
97860,98,16
97860,6977,15
97860,6866,15
97860,30521,14
97860,17090,14
97860,6995,14
97860,71,14
97860,21651,14
97860,11370,13
97860,26735,13
97860,6891,13
97860,26837,13
97860,6104,13
97860,6111,13
97860,9063,13
97860,9221,12
97860,10397,12
97860,24224,12
97860,17210,12
97860,7484,12
97860,23623,12
97860,13005,11
97860,6115,11
97860,2550,11
97860,6838,10
97860,6829,10
97860,17086,10
97860,11513,10
97860,5024,10
97860,6101,10
97860,6110,10
97860,18886,9
97860,25014,9
97860,10297,9
97860,6886,9
97860,7483,9
97860,17158,9
97860,10296,9
97860,2573,9
97860,124,9
97860,11497,8
97860,20939,8
97860,21195,8
97860,7482,8
97860,6959,8
97860,15290,8
97860,11542,8
97860,32759,8
97860,10627,8
97860,26842,7
97860,16805,7
97860,12296,7
97860,2545,7
97860,1026,7
98573,30574,17081
98573,23605,995
98573,6953,927
98573,6895,812
98573,6857,591
98573,6888,580
98573,11557,377
98573,17124,373
98573,6960,320
98573,11743,243
98573,23596,234
98573,17129,231
98573,7457,225
98573,6828,212
98573,8717,209
98573,11305,112
98573,6920,98
98573,15304,85
98573,6914,84
98573,2938,84
98573,7404,71
98573,6829,70
98573,6838,69
98573,6866,67
98573,17086,53
98573,22743,51
98573,6931,47
98573,5207,45
98573,24224,44
98573,23595,42
98573,1691,41
98573,6984,39
98573,23624,38
98573,6976,36
98573,12323,33
98573,16799,31
98573,33165,30
98573,17094,29
98573,22753,28
98573,18045,28
98573,25014,28
98573,7704,28
98573,20785,27
98573,17113,27
98573,17090,27
98573,6847,26
98573,6891,26
98573,9221,25
98573,11513,24
98573,17210,23
98573,10397,21
98573,5161,20
98573,6995,20
98573,12296,19
98573,30521,18
98573,6977,18
98573,15285,18
98573,6836,18
98573,8491,18
98573,11542,18
98573,6837,17
98573,11514,17
98573,2104,16
98573,6949,16
98573,21892,16
98573,6909,15
98573,6973,15
98573,6900,15
98573,4829,15
98573,27199,14
98573,22689,14
98573,27535,14
98573,6969,14
98573,25033,14
98573,6843,14
98573,5481,14
98573,7482,14
98573,6959,14
98573,28776,14
98573,3742,14
98573,7483,14
98573,11497,13
98573,25034,13
98573,17103,13
98573,6992,13
98573,5140,13
98573,6905,12
98573,26735,12
98573,6948,12
98573,33142,12
98573,15048,12
98573,7484,12
98573,23614,12
98573,17175,12
98573,33114,11
98573,1128,11
98573,17158,11
98573,9904,11
98573,10129,11
98573,11308,11
99107,30574,8715
99107,11557,1452
99107,6857,1278
99107,11743,1105
99107,8717,945
99107,6895,812
99107,6828,557
99107,7404,538
99107,17124,520
99107,6960,459
99107,11305,449
99107,7457,431
99107,5207,316
99107,22743,305
99107,6953,278
99107,17129,254
99107,11590,236
99107,6838,222
99107,6920,202
99107,33114,172
99107,6914,158
99107,23605,156
99107,6829,147
99107,6888,136
99107,22753,120
99107,16799,109
99107,6866,103
99107,27199,100
99107,5751,92
99107,6976,91
99107,10644,90
99107,15048,86
99107,18367,85
99107,33165,83
99107,25014,82
99107,6977,81
99107,6847,80
99107,4021,78
99107,3389,76
99107,30521,74
99107,6905,72
99107,18045,71
99107,9221,70
99107,1691,69
99107,19974,69
99107,6909,66
99107,25020,66
99107,6840,65
99107,16805,63
99107,17086,63
99107,6969,62
99107,923,62
99107,6948,60
99107,6973,57
99107,6949,56
99107,32989,55
99107,20785,55
99107,27669,55
99107,25033,54
99107,15169,52
99107,4037,51
99107,24960,50
99107,5776,48
99107,12600,47
99107,6597,46
99107,25034,45
99107,17090,44
99107,20774,43
99107,22034,42
99107,20849,42
99107,17638,41
99107,22689,40
99107,6843,40
99107,2580,40
99107,15285,40
99107,7423,39
99107,6891,39
99107,4017,39
99107,2104,38
99107,5090,38
99107,5161,37
99107,11497,36
99107,10197,36
99107,11505,33
99107,26735,33
99107,15067,33
99107,1294,33
99107,10641,32
99107,21892,32
99107,32556,32
99107,1128,31
99107,3392,31
99107,25167,31
99107,6836,31
99107,33150,29
99107,6959,29
99107,1120,28
99107,27535,27
99107,12296,27
99107,12323,27
99110,30574,5132
99110,7457,247
99110,6953,205
99110,11557,186
99110,6857,167
99110,8717,159
99110,11743,118
99110,6895,114
99110,6888,104
99110,17124,91
99110,23831,87
99110,5207,62
99110,6960,55
99110,7404,55
99110,6828,51
99110,22743,49
99110,11305,35
99110,9221,35
99110,27669,33
99110,22753,32
99110,17129,29
99110,23605,28
99110,11590,27
99110,2580,24
99110,6914,23
99110,6920,19
99110,18367,19
99110,6829,18
99110,6866,18
99110,32556,16
99110,6838,15
99110,33114,14
99110,20849,13
99110,6976,13
99110,27199,12
99110,6840,11
99110,2104,10
99110,30521,10
99110,25014,10
99110,15285,10
99110,16799,9
99110,20774,8
99110,11497,8
99110,22689,8
99110,6909,8
99110,6977,8
99110,6973,8
99110,6843,8
99110,17086,8
99110,15048,8
99110,15169,7
99110,27535,7
99110,25020,7
99110,23596,7
99110,21892,7
99110,17090,7
99110,1691,6
99110,10644,6
99110,18045,6
99110,6969,6
99110,6847,6
99110,2938,6
99110,32095,6
99110,33150,6
99110,15067,6
99110,6995,6
99110,25234,5
99110,5751,5
99110,5444,5
99110,14764,5
99110,16805,5
99110,923,5
99110,20785,5
99110,6948,5
99110,12614,5
99110,5158,5
99110,2687,5
99110,23816,5
99110,32989,4
99110,19974,4
99110,33165,4
99110,22352,4
99110,14064,4
99110,6905,4
99110,7423,4
99110,6949,4
99110,7478,4
99110,10397,4
99110,15174,4
99110,21274,4
99110,5180,4
99110,6022,4
99110,23349,4
99110,13962,4
99110,6876,4
99110,3739,4
99110,6863,4
99110,6844,4
99110,13176,4
99110,9580,4
99111,30574,7515
99111,7457,428
99111,6953,409
99111,11557,306
99111,6857,295
99111,8717,257
99111,6888,210
99111,11743,204
99111,6895,193
99111,17124,132
99111,6960,125
99111,22743,94
99111,6828,92
99111,7404,90
99111,5207,89
99111,11305,85
99111,17129,62
99111,9221,50
99111,11590,39
99111,6838,37
99111,6829,36
99111,6920,34
99111,2580,31
99111,6914,29
99111,25020,27
99111,23605,27
99111,22753,26
99111,16799,26
99111,18367,26
99111,25014,26
99111,5751,25
99111,6866,24
99111,6976,23
99111,33114,22
99111,27669,21
99111,20774,17
99111,27199,15
99111,1691,15
99111,16805,15
99111,14764,14
99111,15048,14
99111,2104,13
99111,15169,13
99111,33165,13
99111,6909,13
99111,6973,13
99111,20785,13
99111,6948,13
99111,6969,12
99111,25033,12
99111,32556,12
99111,20849,11
99111,10644,11
99111,6905,11
99111,6847,11
99111,6891,11
99111,32586,10
99111,6977,10
99111,7423,10
99111,6949,10
99111,23831,10
99111,17086,10
99111,23596,10
99111,24960,9
99111,19974,9
99111,25152,9
99111,27535,9
99111,30521,9
99111,6840,9
99111,6597,9
99111,6834,9
99111,23966,9
99111,1294,9
99111,32989,8
99111,18045,8
99111,6843,8
99111,12614,8
99111,25305,8
99111,20731,8
99111,5776,8
99111,10658,8
99111,25167,7
99111,17113,7
99111,17090,7
99111,11513,7
99111,6836,7
99111,22330,7
99111,5161,7
99111,13962,7
99111,6784,7
99111,11505,6
99111,22689,6
99111,10641,6
99111,12600,6
99111,25034,6
99111,11152,6
99111,12323,6
99111,6959,6
99111,22733,6
99111,5230,6
99296,30574,3101
99296,23605,531
99296,6953,184
99296,6895,178
99296,23596,132
99296,6888,107
99296,6857,106
99296,17124,79
99296,6960,78
99296,15048,75
99296,11743,57
99296,17129,56
99296,2580,54
99296,8717,53
99296,26816,46
99296,11557,44
99296,6920,41
99296,11305,37
99296,6914,30
99296,6931,30
99296,6866,26
99296,12680,25
99296,98,25
99296,23624,24
99296,5896,20
99296,17086,18
99296,32831,18
99296,9221,17
99296,25014,17
99296,9432,17
99296,32865,16
99296,6828,15
99296,6984,15
99296,26735,14
99296,23595,14
99296,21195,14
99296,15609,13
99296,9763,13
99296,18045,12
99296,16799,12
99296,12600,12
99296,6976,12
99296,7483,12
99296,22743,11
99296,17090,11
99296,17210,10
99296,7484,10
99296,7482,10
99296,10221,10
99296,11221,9
99296,28776,9
99296,543,9
99296,6829,8
99296,25020,8
99296,6995,8
99296,28770,8
99296,10296,8
99296,5207,7
99296,10397,7
99296,24224,7
99296,6891,7
99296,15060,7
99296,11542,7
99296,12395,7
99296,969,7
99296,27199,6
99296,6977,6
99296,6900,6
99296,12323,6
99296,5481,6
99296,7725,6
99296,15067,6
99296,17158,6
99296,6930,6
99296,23614,6
99296,1026,6
99296,19793,6
99296,1691,5
99296,27535,5
99296,6838,5
99296,6909,5
99296,8067,5
99296,6973,5
99296,20287,5
99296,12593,5
99296,11514,5
99296,6983,5
99296,23608,5
99296,22753,4
99296,20785,4
99296,6843,4
99296,14752,4
99296,19212,4
99296,7958,4
99296,10364,4
99296,12729,4
99296,19792,4
99296,10525,4
99296,954,4
99296,5897,4
100915,11305,19280
100915,30574,13571
100915,7457,7012
100915,11557,6789
100915,11743,5422
100915,33114,3832
100915,6953,3053
100915,6857,2032
100915,5207,1981
100915,27199,1706
100915,22743,1691
100915,6888,1506
100915,7404,1434
100915,32989,1324
100915,6828,1312
100915,1691,1243
100915,6895,1115
100915,7077,1067
100915,17124,911
100915,18886,720
100915,19974,680
100915,6960,638
100915,7116,636
100915,26785,632
100915,22753,591
100915,6838,586
100915,6070,556
100915,21110,529
100915,11590,526
100915,11370,407
100915,24960,404
100915,22034,396
100915,17129,389
100915,25647,366
100915,6829,346
100915,8717,345
100915,6914,339
100915,6920,335
100915,7265,322
100915,16799,319
100915,9221,313
100915,14361,300
100915,33165,277
100915,18367,276
100915,15169,272
100915,5751,266
100915,20774,262
100915,18045,247
100915,26735,243
100915,2104,236
100915,20849,223
100915,33009,223
100915,7203,223
100915,26897,222
100915,3392,220
100915,6976,219
100915,3389,217
100915,6847,216
100915,25765,206
100915,30521,202
100915,16805,200
100915,2580,199
100915,25234,193
100915,6977,189
100915,22689,185
100915,25014,185
100915,17213,181
100915,25685,181
100915,923,180
100915,11505,178
100915,10644,178
100915,6840,174
100915,5090,173
100915,8624,169
100915,10731,164
100915,1128,162
100915,11376,161
100915,33012,160
100915,21989,160
100915,26842,157
100915,6909,154
100915,11497,151
100915,29452,148
100915,6949,147
100915,25114,145
100915,7423,144
100915,25152,142
100915,33124,134
100915,25034,134
100915,26837,134
100915,30573,133
100915,19983,133
100915,3371,131
100915,6866,131
100915,25020,126
100915,17090,126
100915,20547,123
100915,11221,119
100915,6973,119
100915,2113,119
105548,6888,227
105548,30574,190
105548,6960,148
105548,17129,120
105548,8717,85
105548,22743,63
105548,7457,62
105548,5207,56
105548,23831,53
105548,11557,47
105548,25850,41
105548,6920,38
105548,17086,37
105548,6838,35
105548,9221,34
105548,6829,33
105548,6914,30
105548,9844,29
105548,15048,28
105548,22446,26
105548,9834,26
105548,6931,23
105548,27360,23
105548,7404,22
105548,24224,21
105548,4829,21
105548,10182,21
105548,11305,20
105548,18045,18
105548,6891,18
105548,6953,17
105548,23605,17
105548,17094,17
105548,6984,17
105548,23595,17
105548,10139,16
105548,4867,15
105548,6847,14
105548,6976,14
105548,25034,14
105548,25014,13
105548,26735,13
105548,5427,13
105548,17210,13
105548,10183,13
105548,6895,12
105548,20849,12
105548,6977,12
105548,15169,11
105548,5090,11
105548,20785,11
105548,17113,11
105548,14764,10
105548,7484,10
105548,6995,10
105548,25848,10
105548,4196,10
105548,20774,9
105548,25234,9
105548,22689,9
105548,30521,9
105548,9841,9
105548,10129,9
105548,6857,8
105548,33165,8
105548,25020,8
105548,25033,8
105548,6900,8
105548,7482,8
105548,23624,8
105548,3742,8
105548,11633,8
105548,9835,8
105548,27535,7
105548,6949,7
105548,12296,7
105548,17090,7
105548,25305,7
105548,28776,7
105548,3739,7
105548,4828,7
105548,17124,6
105548,25149,6
105548,12614,6
105548,15285,6
105548,5158,6
105548,6959,6
105548,25212,6
105548,17116,6
105548,6784,6
105548,25151,5
105548,134,5
105548,5231,5
105548,28770,5
105548,25086,5
105548,10296,5
105548,4859,5
105548,17160,5
105548,29884,5
105548,17085,5
105549,30574,12929
105549,6953,547
105549,23605,481
105549,6895,414
105549,6857,371
105549,6888,350
105549,17124,214
105549,6960,187
105549,11557,183
105549,11743,173
105549,9841,151
105549,17129,144
105549,6828,121
105549,7457,121
105549,8717,120
105549,23596,102
105549,23831,92
105549,6838,61
105549,6829,50
105549,6914,44
105549,11305,42
105549,6920,42
105549,6866,41
105549,15048,41
105549,5207,40
105549,6976,39
105549,17086,37
105549,7404,35
105549,9221,31
105549,22743,30
105549,27669,25
105549,6931,24
105549,27360,21
105549,23595,20
105549,23624,20
105549,11513,19
105549,9844,19
105549,9834,18
105549,16799,17
105549,25850,16
105549,17090,16
105549,22753,15
105549,25034,15
105549,20785,15
105549,17094,15
105549,6984,15
105549,6891,15
105549,6995,15
105549,27535,14
105549,25033,14
105549,15169,13
105549,33165,13
105549,30521,13
105549,10397,13
105549,2580,13
105549,12323,13
105549,12288,13
105549,6847,12
105549,25014,12
105549,6948,12
105549,5161,12
105549,18045,11
105549,6843,11
105549,24224,11
105549,11533,11
105549,11497,10
105549,25020,10
105549,15285,10
105549,17210,10
105549,25848,10
105549,9611,10
105549,1128,9
105549,12296,9
105549,17113,9
105549,5231,9
105549,2104,8
105549,20824,8
105549,6909,8
105549,6973,8
105549,6949,8
105549,21892,8
105549,25305,8
105549,7482,8
105549,3742,8
105549,11514,8
105549,6784,8
105549,20774,7
105549,6905,7
105549,6977,7
105549,32095,7
105549,12680,7
105549,33113,7
105549,10404,7
105549,25212,7
105549,28014,7
105549,10129,7
105549,25085,7
105549,17110,7
105549,6840,6
105549,5230,6
105551,30574,18362
105551,6953,790
105551,6857,516
105551,23605,495
105551,6895,446
105551,6888,349
105551,6960,280
105551,17124,254
105551,9841,244
105551,8717,208
105551,11743,205
105551,17129,175
105551,6828,143
105551,11557,135
105551,7457,120
105551,23596,117
105551,23831,108
105551,22743,80
105551,6829,62
105551,6866,59
105551,5207,55
105551,15048,55
105551,11305,52
105551,6914,46
105551,6920,45
105551,9221,44
105551,6838,44
105551,7404,42
105551,17086,38
105551,2580,34
105551,25850,34
105551,16799,32
105551,9844,32
105551,6931,30
105551,6976,28
105551,23595,26
105551,27360,24
105551,10182,24
105551,22753,21
105551,18045,21
105551,6977,20
105551,6891,20
105551,6949,19
105551,6847,18
105551,25034,18
105551,15285,18
105551,23624,18
105551,33165,17
105551,20785,17
105551,6984,17
105551,10139,17
105551,4196,17
105551,10138,17
105551,6973,15
105551,24224,15
105551,5231,15
105551,6995,15
105551,20774,13
105551,20849,13
105551,10644,13
105551,12680,13
105551,6959,13
105551,25848,13
105551,10183,13
105551,30949,13
105551,30521,12
105551,25033,12
105551,6948,12
105551,17090,12
105551,6863,12
105551,22689,11
105551,10397,11
105551,12288,11
105551,1128,10
105551,5090,10
105551,25014,10
105551,6843,10
105551,17094,10
105551,17113,10
105551,25305,10
105551,5161,10
105551,6992,10
105551,3742,10
105551,10129,10
105551,11533,10
105551,33114,9
105551,15169,9
105551,27535,9
105551,5427,9
105551,17210,9
105551,33150,9
105551,7482,9
105551,17103,9
105551,543,9
105551,10186,9
105551,26735,8
105551,12323,8
105551,7484,8
105551,4829,8
105551,17107,8
105552,30574,3267
105552,23605,154
105552,6895,114
105552,6953,106
105552,6857,89
105552,9841,84
105552,6888,81
105552,17124,70
105552,17129,68
105552,6960,55
105552,8717,53
105552,4829,43
105552,9221,36
105552,6920,35
105552,11743,34
105552,22743,30
105552,6829,29
105552,23596,28
105552,7457,27
105552,6828,25
105552,11305,24
105552,23831,24
105552,6838,21
105552,7404,21
105552,25850,21
